graph,n,m,s,p1n,p1m,p1s,p2n,p2m,p2s,p3n,p3m,p3s,p4n,p4m,p4s,p5n,p5m,p5s,p6n,p6m,p6s,p7n,p7m,p7s,p8n,p8m,p8s,p9n,p9m,p9s,p10n,p10m,p10s,p11n,p11m,p11s,p12n,p12m,p12s,p13n,p13m,p13s,p14n,p14m,p14s,p15n,p15m,p15s,p16n,p16m,p16s,p17n,p17m,p17s,p18n,p18m,p18s,p19n,p19m,p19s,p20n,p20m,p20s,ph1n,ph1m,ph1s,ph2n,ph2m,ph2s,ph3n,ph3m,ph3s,ph4n,ph4m,ph4s,ph5n,ph5m,ph5s,ph6n,ph6m,ph6s,ph7n,ph7m,ph7s,ph8n,ph8m,ph8s,ph9n,ph9m,ph9s,ph10n,ph10m,ph10s,ph11n,ph11m,ph11s,ph12n,ph12m,ph12s,ph13n,ph13m,ph13s,ph14n,ph14m,ph14s,ph15n,ph15m,ph15s,ph16n,ph16m,ph16s,ph17n,ph17m,ph17s,ph18n,ph18m,ph18s,ph19n,ph19m,ph19s,ph20n,ph20m,ph20s,ph21n,ph21m,ph21s,ph22n,ph22m,ph22s,ph23n,ph23m,ph23s,ph24n,ph24m,ph24s,ph25n,ph25m,ph25s,ph26n,ph26m,ph26s,ph27n,ph27m,ph27s,ph28n,ph28m,ph28s,ph29n,ph29m,ph29s,ph30n,ph30m,ph30s,ph31n,ph31m,ph31s,ph32n,ph32m,ph32s,ph33n,ph33m,ph33s,ph34n,ph34m,ph34s,ph35n,ph35m,ph35s,ph36n,ph36m,ph36s,ph37n,ph37m,ph37s,ph38n,ph38m,ph38s,ph39n,ph39m,ph39s,ph40n,ph40m,ph40s,a1n,a1m,a1s,a2n,a2m,a2s,a3n,a3m,a3s,a4n,a4m,a4s,ahF1n,ahF1m,ahF1s,ahF2n,ahF2m,ahF2s,ahF3n,ahF3m,ahF3s,ahF4n,ahF4m,ahF4s,ahF5n,ahF5m,ahF5s,ahF6n,ahF6m,ahF6s,ahF7n,ahF7m,ahF7s,ahF8n,ahF8m,ahF8s,ahF9n,ahF9m,ahF9s,ahF10n,ahF10m,ahF10s,ahF11n,ahF11m,ahF11s,ahF12n,ahF12m,ahF12s,ahF13n,ahF13m,ahF13s,ahF14n,ahF14m,ahF14s,ahF15n,ahF15m,ahF15s,ahF16n,ahF16m,ahF16s,ahF17n,ahF17m,ahF17s,ahF18n,ahF18m,ahF18s,ahF19n,ahF19m,ahF19s,ahF20n,ahF20m,ahF20s,ahFlower1n,ahFlower1m,ahFlower1s,ahFlower2n,ahFlower2m,ahFlower2s,ahFlower3n,ahFlower3m,ahFlower3s,ahFlower4n,ahFlower4m,ahFlower4s,ahFlower5n,ahFlower5m,ahFlower5s,ahFlower6n,ahFlower6m,ahFlower6s,ahFlower7n,ahFlower7m,ahFlower7s,ahFlower8n,ahFlower8m,ahFlower8s,ahFlower9n,ahFlower9m,ahFlower9s,ahFlower10n,ahFlower10m,ahFlower10s,ahFlower11n,ahFlower11m,ahFlower11s,ahFlower12n,ahFlower12m,ahFlower12s,ahFlower13n,ahFlower13m,ahFlower13s,ahFlower14n,ahFlower14m,ahFlower14s,ahFlower15n,ahFlower15m,ahFlower15s,ahFlower16n,ahFlower16m,ahFlower16s,ahFlower17n,ahFlower17m,ahFlower17s,ahFlower18n,ahFlower18m,ahFlower18s,ahFlower19n,ahFlower19m,ahFlower19s,ahFlower20n,ahFlower20m,ahFlower20s,ahEdge1n,ahEdge1m,ahEdge1s,ahEdge2n,ahEdge2m,ahEdge2s,ahEdge3n,ahEdge3m,ahEdge3s,ahEdge4n,ahEdge4m,ahEdge4s,ahEdge5n,ahEdge5m,ahEdge5s,ahEdge6n,ahEdge6m,ahEdge6s,ahEdge7n,ahEdge7m,ahEdge7s,ahEdge8n,ahEdge8m,ahEdge8s,ahEdge9n,ahEdge9m,ahEdge9s,ahEdge10n,ahEdge10m,ahEdge10s,ahEdge11n,ahEdge11m,ahEdge11s,ahEdge12n,ahEdge12m,ahEdge12s,ahEdge13n,ahEdge13m,ahEdge13s,ahEdge14n,ahEdge14m,ahEdge14s,ahEdge15n,ahEdge15m,ahEdge15s,ahEdge16n,ahEdge16m,ahEdge16s,ahEdge17n,ahEdge17m,ahEdge17s,ahEdge18n,ahEdge18m,ahEdge18s,ahEdge19n,ahEdge19m,ahEdge19s,ahEdge20n,ahEdge20m,ahEdge20s,ahDiameter1n,ahDiameter1m,ahDiameter1s,ahDiameter2n,ahDiameter2m,ahDiameter2s,ahDiameter3n,ahDiameter3m,ahDiameter3s,ahDiameter4n,ahDiameter4m,ahDiameter4s,ahDiameter5n,ahDiameter5m,ahDiameter5s,ahDiameter6n,ahDiameter6m,ahDiameter6s,ahDiameter7n,ahDiameter7m,ahDiameter7s,ahDiameter8n,ahDiameter8m,ahDiameter8s,ahDiameter9n,ahDiameter9m,ahDiameter9s,ahDiameter10n,ahDiameter10m,ahDiameter10s,ahDiameter11n,ahDiameter11m,ahDiameter11s,ahDiameter12n,ahDiameter12m,ahDiameter12s,ahDiameter13n,ahDiameter13m,ahDiameter13s,ahDiameter14n,ahDiameter14m,ahDiameter14s,ahDiameter15n,ahDiameter15m,ahDiameter15s,ahDiameter16n,ahDiameter16m,ahDiameter16s,ahDiameter17n,ahDiameter17m,ahDiameter17s,ahDiameter18n,ahDiameter18m,ahDiameter18s,ahDiameter19n,ahDiameter19m,ahDiameter19s,ahDiameter20n,ahDiameter20m,ahDiameter20s,t1n,t1m,t1s,t2n,t2m,t2s,t3n,t3m,t3s,t4n,t4m,t4s,t5n,t5m,t5s,t6n,t6m,t6s,t7n,t7m,t7s,t8n,t8m,t8s,t9n,t9m,t9s,t10n,t10m,t10s,alln,allm,alls,kerneln,kernelm,kernels,combin,combim,combis
Antler_F=70_K=2_R=40_A=2_M=10_V2,747,1107,0,69,304,10,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,,,,,,,,,,,,,,,,,,,69,304,10,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,52,224,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,304,10,40,174,20,40,174,20,40,174,20,69,304,10,69,304,10,69,304,10,69,304,10,63,277,12,69,304,10,69,304,10,69,304,10,69,304,10,63,277,12,69,304,10,69,304,10,69,304,10,69,304,10,69,304,10,69,304,10,69,304,10,,,,,,,,,,69,304,10,69,304,10,69,304,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,304,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,304,10,40,174,20,52,224,16,46,199,18,45,202,18,40,174,20,40,174,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,304,10,64,274,12,64,274,12,64,274,12,64,274,12,64,274,12,,,,,,,,,,,,,40,174,20,45,201,18,39,176,20
SingleTreeAntler_F=100_K=6_R=10_A=5_M=7_V1,752,1144,0,129,413,8,129,413,8,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,,,,,,,,,,,,,,,,,,,129,413,8,129,413,8,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,109,359,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,413,8,129,413,8,,,,,,,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,109,359,11,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,129,413,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,413,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,413,8,129,413,8,116,381,9,118,390,9,93,286,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,413,8,129,413,8,129,413,8,80,232,19,64,179,23,,,,,,,,,,,,,,,,80,232,19,68,229,19,48,155,25
Antler_F=90_K=2_R=20_A=1_M=8_V2,755,867,0,43,121,6,16,31,15,16,31,15,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,43,121,6,16,31,15,16,31,15,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,43,121,6,16,31,15,0,0,19,0,0,19,43,121,6,43,121,6,43,121,6,37,98,8,43,121,6,30,76,10,22,52,12,22,52,12,25,63,12,38,105,8,43,121,6,43,121,6,,,,,,,,,,,,,,,,,,,,,,,,,43,121,6,22,52,12,22,52,12,29,70,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,121,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,121,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,121,6,25,63,12,16,31,15,0,0,19,0,0,19,0,0,19,0,0,19,,,,,,,,,,0,0,19,0,0,19,0,0,19
PathAntlerH_F=95_K=12_R=15_A=7_M=7_V1,764,1973,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,382,1560,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,296,1102,18,296,1102,18,296,1102,18,296,1102,18,296,1102,18,296,1102,18,296,1102,18,296,1102,18,296,1102,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,1596,0,387,1596,0,,,,,,,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,,,,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,1596,0,387,1596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,387,1596,0,,,,,,,,,,387,1596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,406,50,350,1525,2,118,388,51
Antler_F=95_K=2_R=15_A=2_M=8_V2,779,879,0,34,78,10,10,20,16,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,34,78,10,10,20,16,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,0,0,19,34,78,10,10,20,16,0,0,19,0,0,19,34,78,10,34,78,10,34,78,10,24,55,12,34,78,10,34,78,10,34,78,10,34,78,10,25,62,12,34,78,10,34,78,10,34,78,10,34,78,10,19,43,14,34,78,10,,,,,,,,,,,,,,,,34,78,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,78,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,78,10,10,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,78,10,25,62,12,18,40,14,18,40,14,0,0,19,0,0,19,,,,,,,,,,,,,0,0,19,0,0,19,0,0,19
AntlerH_F=75_K=9_R=35_A=6_M=9_V2,785,2384,0,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,,,,,,,,,,,,,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,1778,6,292,1608,11,,,,,,,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,331,1778,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,1778,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,1778,6,331,1778,6,331,1778,6,306,1703,8,312,1727,7,331,1778,6,331,1778,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,1778,6,331,1778,6,,,,,,,,,,,,,,,,,,,,,,,,,292,1608,11,235,1491,14,225,1372,18
PathAntler_F=90_K=6_R=20_A=4_M=8_V1,788,1320,0,221,718,2,214,692,3,200,649,5,169,512,13,101,277,27,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,718,2,214,692,3,206,668,4,193,606,8,125,357,22,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,24,56,45,221,718,2,199,645,5,,,,,,,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,221,718,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,718,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,718,2,221,718,2,221,718,2,221,718,2,211,691,3,213,693,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,718,2,221,718,2,221,718,2,,,,,,,,,,,,,,,,,,,,,,24,56,45,128,452,15,0,0,53
SingleTreeAntler_F=80_K=5_R=30_A=3_M=9_V1,795,1457,0,151,691,6,134,596,10,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,116,478,16,,,,,,,,,,,,,,,,151,691,6,151,691,6,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,134,592,11,,,,,,,,,,,,,,,,,,,,,,,,,151,691,6,126,557,12,,,,,,,151,691,6,151,691,6,151,691,6,138,617,9,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,151,691,6,,,,,,,151,691,6,151,691,6,151,691,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,691,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,691,6,151,691,6,126,568,13,127,551,13,113,481,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,691,6,151,691,6,135,591,10,124,525,14,75,291,28,71,267,29,,,,,,,,,,,,,82,319,26,107,504,14,48,172,36
Antler_F=75_K=3_R=35_A=2_M=10_V1,800,1236,0,84,349,14,45,175,25,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,,,,,,,,,,,,,,,,,,,,,,,,,84,349,14,45,175,25,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,37,140,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,349,14,46,173,26,37,140,28,37,140,28,84,349,14,84,349,14,84,349,14,84,349,14,64,268,19,84,349,14,69,291,17,69,291,17,84,349,14,84,349,14,63,261,19,84,349,14,84,349,14,65,258,19,84,349,14,84,349,14,,,,,,,,,,,,,84,349,14,51,199,24,51,199,24,51,199,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,349,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,349,14,45,172,26,49,201,24,45,172,26,37,140,28,37,140,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,349,14,65,258,19,57,221,22,57,221,22,57,221,22,57,221,22,,,,,,,,,,,,,37,140,28,36,140,28,36,140,28
PathAntler_F=90_K=8_R=20_A=7_M=8_V2,804,1653,0,327,1176,0,280,981,8,274,955,9,274,955,9,241,808,15,241,808,15,88,254,46,29,81,59,29,81,59,13,27,64,13,27,64,13,27,64,13,27,64,13,27,64,13,27,64,13,27,64,13,27,64,13,27,64,13,27,64,13,27,64,327,1176,0,285,1005,7,285,1005,7,285,1005,7,285,1005,7,247,833,14,88,254,46,57,161,54,40,121,56,40,121,56,40,121,56,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,17,42,62,327,1176,0,280,981,8,,,,,,,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,1176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,1176,0,327,1176,0,327,1176,0,327,1176,0,327,1176,0,317,1146,1,285,1005,7,294,1046,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,1176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68,246,950,9,0,0,68
Antler_F=75_K=3_R=35_A=2_M=10_V2,805,1224,0,102,422,7,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,,,,,,,,,,,,,,,,,,,102,422,7,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,63,236,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,422,7,47,169,24,38,131,27,38,131,27,102,422,7,102,422,7,102,422,7,102,422,7,95,390,9,102,422,7,102,422,7,102,422,7,92,378,9,102,422,7,102,422,7,102,422,7,95,390,9,96,384,9,102,422,7,102,422,7,,,,,,,,,,,,,102,422,7,95,389,9,92,378,9,87,343,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,422,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,422,7,93,380,10,57,207,21,63,236,19,62,238,19,57,207,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,422,7,102,422,7,74,296,15,74,296,15,74,296,15,74,296,15,,,,,,,,,,,,,38,131,27,61,249,18,38,131,27
Antler_F=100_K=2_R=10_A=2_M=8_V1,824,897,0,20,31,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,20,31,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,20,31,12,0,0,17,0,0,17,0,0,17,20,31,12,0,0,17,20,31,12,0,0,17,20,31,12,20,31,12,0,0,17,0,0,17,20,31,12,0,0,17,20,31,12,0,0,17,20,31,12,0,0,17,,,,,,,,,,,,,,,,,,,20,31,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,31,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,,,,,,,20,31,12,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,31,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17
SingleTreeAntler_F=75_K=4_R=35_A=4_M=10_V2,825,1468,0,127,578,12,121,537,14,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,,,,,,,,,,,,,,,,127,578,12,121,537,14,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,108,462,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,651,8,92,394,22,62,251,32,,,,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,139,651,8,,,,,,,,,,139,651,8,139,651,8,117,536,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,651,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,651,8,133,613,10,127,578,12,85,359,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,651,8,127,578,12,84,350,25,62,238,32,62,238,32,62,238,32,,,,,,,,,,,,,62,251,32,55,223,33,47,187,36
AntlerH_F=90_K=2_R=20_A=2_M=9_V2,832,982,0,48,127,8,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,,,,,,,,,,,,,,,,,,,,,,,,,48,127,8,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,37,95,12,48,127,8,16,35,18,16,35,18,16,35,18,48,127,8,48,127,8,48,127,8,40,102,10,48,127,8,42,110,10,48,127,8,42,106,10,48,127,8,48,127,8,48,127,8,48,127,8,48,127,8,48,127,8,,,,,,,,,,,,,,,,,,,48,127,8,16,35,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,127,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,127,8,16,35,18,16,35,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,127,8,37,95,12,37,95,12,37,95,12,37,95,12,,,,,,,,,,,,,,,,0,0,24,21,58,16,0,0,24
